chunk1-59|TRUE|GATE-ABSENT|INHERITED|BORN-WRONG|0|NA|YES|KEEP|the generator walked the filesystem rather than the index from the start; no tracked-only check
chunk2-05|TRUE|GATE-ABSENT|INHERITED|DECAYED|0|NA|YES|KEEP|true at entry 1376 and made false by the RM-394 repair; the present tense went stale
chunk2-11|TRUE|GATE-ABSENT|FRESH|NA|0|NA|YES|KEEP|a justification asserted over ROADMAP.md that one measurement over the file contradicts
chunk2-17|FALSE|ADVERSARY|INHERITED|OVER-GENERALISED|0|NA|YES|KEEP|the asymmetry was real in its own domain and false as a warrant for a code remedy
chunk2-23|TRUE|GATE-ABSENT|INHERITED|DECAYED|0|NA|YES|KEEP|90 was right when filed and the corpus grew; a freeze-and-count check now exists
chunk2-29|TRUE|GATE-FIRED-CAUGHT|FRESH|NA|0|NA|YES|KEEP|the sentinel-clean test is a named instrument that fired on the first draft and was acted on
chunk2-35|TRUE|GATE-ABSENT|INHERITED|BORN-WRONG|0|NA|YES|KEEP|the headline mechanism was false when filed and 1354 paired runs measure it
chunk2-41|TRUE|GATE-ABSENT|INHERITED|BORN-WRONG|1|SELF|YES|KEEP|zero true positives when the row was filed; the refutation writeup carried a false clause of its own
chunk2-47|TRUE|GATE-ABSENT|FRESH|NA|0|NA|YES|KEEP|census membership was wrong in both directions and a membership check could have been written
chunk3-05|TRUE|GATE-ABSENT|INHERITED|BORN-WRONG|0|NA|YES|KEEP|an EXCEPTED root sat at _COLLECTION_ROOTS:101 when the every-root-WIRED claim was written
chunk3-11|TRUE|GATE-ABSENT|INHERITED|BORN-WRONG|0|NA|YES|KEEP|a cited guard filename that never existed; one path-existence check reaches it
chunk3-17|FALSE|PROXY-MEASURE|INHERITED|OVER-GENERALISED|0|NA|YES|KEEP|the 13-units-over-1-path figure is true and answers a different question than live-state mutation
chunk3-23|TRUE|GATE-EXISTING|INHERITED|BORN-WRONG|0|NA|YES|KEEP|the guard passed while measuring nothing and a demonstrated mutation left it green
chunk3-29|TRUE|GATE-ABSENT|INHERITED|BORN-WRONG|0|NA|YES|KEEP|the shipped fix was one layer short at ship time; no end-to-end visibility check existed
chunk3-35|TRUE|GATE-ABSENT|INHERITED|BORN-WRONG|0|NA|YES|KEEP|printed schtasks blocks were never parsed until this pass built the parse
chunk3-41|TRUE|GATE-ABSENT|INHERITED|BORN-WRONG|0|NA|YES|KEEP|the id already appeared in a tracked md and the guard was green; the guard cannot grade a claim about itself
chunk3-47|TRUE|GATE-ABSENT|FRESH|NA|0|NA|YES|KEEP|an in-session operator expectation committed nowhere; arm status is directly probeable
chunk4-06|TRUE|GATE-ABSENT|INHERITED|BORN-WRONG|0|NA|YES|KEEP|NamedMutex does not exist in winmutex.py; a symbol-existence check on directives reaches it
chunk4-12|TRUE|GATE-ABSENT|INHERITED|BORN-WRONG|0|NA|YES|KEEP|block-mode viability was assertable and unmeasured until the slice back-tested it
chunk4-18|TRUE|GATE-ABSENT|INHERITED|BORN-WRONG|0|NA|YES|KEEP|the README undercounted silent degraded inputs from the day it was written
chunk4-24|TRUE|GATE-ABSENT|INHERITED|BORN-WRONG|0|NA|YES|KEEP|the fence inverted the real consumer risk and a census over web js settles it
chunk4-30|TRUE|GATE-ABSENT|INHERITED|BORN-WRONG|0|NA|YES|SPLIT-2|two separately assertable halves both false at HEAD
chunk4-36|TRUE|GATE-ABSENT|FRESH|NA|0|NA|YES|KEEP|a proposed narrowing scored 0 precision and 0 recall on its own target class
chunk4-42|TRUE|GATE-FIRED-IGNORED|INHERITED|BORN-WRONG|0|NA|YES|KEEP|the named drift test was already red at that commit and the red was tolerated
