chunk4-34|TRUE|GATE-ABSENT|INHERITED|DECAYED|0|NA|YES|SPLIT-4|the quote recites 90 91 92 93 as four separately assertable figures each separately wrong
chunk4-35|FALSE|PROXY-MEASURE|FRESH|NA|1|SELF|YES|KEEP|verb proximity is a proxy for retraction and its tightened remedy was itself refuted
chunk4-36|FALSE|PROXY-MEASURE|FRESH|NA|0|NA|YES|KEEP|the 40-char window is the same proxy; precision and recall both 0 of 1
chunk4-37|TRUE|GATE-FIRED-CAUGHT|FRESH|NA|0|NA|YES|KEEP|the named CLAIM_COUNT gate went RED on the draft and the finding was acted on
chunk4-38|TRUE|GATE-ABSENT|INHERITED|BORN-WRONG|0|NA|YES|KEEP|the history file carries no quotes so nothing mechanised could grade the figure
chunk4-39|TRUE|GATE-ABSENT|INHERITED|BORN-WRONG|0|NA|YES|KEEP|emit text was never graded against what audit implements and never did
chunk4-40|TRUE|GATE-ABSENT|FRESH|NA|0|NA|YES|KEEP|in-session verifier report acted on by the merger; no session-attribution check exists
chunk4-41|FALSE|PROXY-MEASURE,ADVERSARY|INHERITED|BORN-WRONG|0|NA|YES|KEEP|the evidence key does not discriminate and only an attack construction exposes it
chunk4-42|TRUE|GATE-FIRED-IGNORED|INHERITED|BORN-WRONG|0|NA|YES|KEEP|a named registry drift test was already RED at the cited sha and was tolerated
chunk4-43|TRUE|GATE-ABSENT|INHERITED|BORN-WRONG|0|NA|YES|KEEP|tie-breaker - the gate records file_path only and cannot see content unrewritten
