chunk3-14|TRUE|GATE-ABSENT|FRESH|NA|0|NA|YES|KEEP|no internal-consistency check across the audit's own sections
chunk3-18|TRUE|GATE-ABSENT|FRESH|NA|0|NA|YES|KEEP|conftest reach was mechanically probeable and was handed to slices unprobed
chunk3-22|TRUE|GATE-ABSENT|FRESH|NA|0|NA|YES|KEEP|no sibling-shape sweep existed; forward reading gives no chain on this event
chunk3-26|TRUE|GATE-ABSENT|FRESH|NA|0|NA|YES|KEEP|tracer had no arm for the tmp half of an atomic write
chunk3-30|TRUE|GATE-ABSENT|FRESH|NA|0|NA|YES|KEEP|no citation-drift check; verifier pass is a reader not a standing check
chunk3-34|TRUE|GATE-ABSENT|FRESH|NA|0|NA|YES|KEEP|same missing offset-drift check caught by in-slice re-derivation
chunk3-38|TRUE|GATE-ABSENT|INHERITED|BORN-WRONG|0|NA|YES|KEEP|hand-off is a durable record and both ids had already shipped when it was written
chunk3-42|TRUE|GATE-ABSENT|INHERITED|DECAYED|0|NA|YES|KEEP|documented selector requirement explicitly stale against live CI routing
chunk3-46|TRUE|GATE-FIRED-CAUGHT|FRESH|NA|0|NA|YES|KEEP|named tool stop_claim_gate.py fired and the claim was corrected
chunk4-03|TRUE|GATE-ABSENT|INHERITED|BORN-WRONG|0|NA|YES|KEEP|tie-breaker - the survival guard cannot detect its own mistiming unrewritten
chunk4-07|TRUE|GATE-ABSENT|INHERITED|BORN-WRONG|0|NA|YES|SPLIT-2|quote names two separately shipped ids as outstanding so two separately wrong assertions
chunk4-11|TRUE|GATE-ABSENT|INHERITED|BORN-WRONG|0|NA|YES|KEEP|directive asserted a defect nothing had graded; probe cleared it
chunk4-15|SPLIT|GATE-EXISTING,PROXY-MEASURE|FRESH|NA|0|NA|YES|KEEP|guards passed vacuously over untracked files and the pass count proxied for cleanliness
chunk4-19|TRUE|GATE-ABSENT|INHERITED|BORN-WRONG|0|NA|YES|KEEP|README asserted POSIX behaviour no test ever asserted
chunk4-23|TRUE|GATE-ABSENT|INHERITED|BORN-WRONG|0|NA|YES|KEEP|novelty claim in a filed row with a precedent already in-tree
chunk4-27|TRUE|GATE-ABSENT|INHERITED|BORN-WRONG|0|NA|YES|KEEP|enumerated acceptance scope missed a site a sweep would have found
chunk4-31|TRUE|GATE-EXISTING|INHERITED|BORN-WRONG|0|NA|YES|KEEP|the lock test forbidding it already existed but never fired; refusal came from merge adjudication
chunk4-35|FALSE|PROXY-MEASURE|FRESH|NA|0|NA|YES|KEEP|retraction-verb proximity is a correct detector of the wrong quantity
chunk4-39|TRUE|GATE-ABSENT|INHERITED|BORN-WRONG|0|NA|YES|KEEP|emit string promised a remedy audit never implemented and nothing binds message to behaviour
chunk4-43|TRUE|GATE-ABSENT|INHERITED|BORN-WRONG|0|NA|YES|KEEP|tie-breaker - a gate recording only file_path cannot see file-written fabrication unrewritten
