EV-077|TRUE|GATE-ABSENT|INHERITED|DECAYED|0|NA|YES|KEEP|in-code count of 18 never graded against the floor of 20
EV-079|TRUE|GATE-EXISTING|INHERITED|BORN-WRONG|0|NA|YES|KEEP|threshold grades the right property and rises under a narrowing blind spot
EV-081|FALSE|PROXY-MEASURE|INHERITED|BORN-WRONG|0|NA|YES|KEEP|mkdir success correctly answers exists while every caller reads it as writable
EV-083|TRUE|GATE-EXISTING|INHERITED|BORN-WRONG|0|NA|YES|KEEP|fixtures fed the chain only clean or blank stderr so the strip was ungraded
EV-085|TRUE|GATE-EXISTING|INHERITED|BORN-WRONG|0|NA|YES|KEEP|floors present and fired green with four of five roots droppable
EV-087|FALSE|PROXY-MEASURE|INHERITED|BORN-WRONG|0|NA|YES|KEEP|proof correct over the inbox while the question was about the runtime dirs
EV-089|TRUE|GATE-ABSENT|FRESH|NA|0|NA|UNCLEAR|KEEP|path existence is mechanically decidable and ungraded, record names no arm
EV-091|TRUE|GATE-ABSENT|FRESH|NA|0|NA|YES|KEEP|byte-identity check absent from the census, one artifact counted twice
EV-093|FALSE|PROXY-MEASURE|FRESH|NA|0|NA|YES|KEEP|count correct over not-present-in-RC while the question was zero sibling inboxes
EV-095|SPLIT|CONTRACT,PROXY-MEASURE|FRESH|NA|0|NA|YES|KEEP|declared tool contract ignored and the supporting grep was structurally incapable
