chunk3-04|FALSE|ADVERSARY|INHERITED|BORN-WRONG|0|NA|YES|KEEP|a wrong xdist concurrency premise needs a reader who knows the process model
chunk3-08|TRUE|GATE-ABSENT|FRESH|NA|0|NA|YES|KEEP|nothing pinned the tree state at suite launch against live agent landings
chunk3-12|TRUE|GATE-EXISTING|INHERITED|BORN-WRONG|0|NA|YES|KEEP|the guard row read WIRED while measuring nothing so the existing check passed vacuously
chunk3-16|SPLIT|GATE-ABSENT,PROXY-MEASURE|INHERITED|BORN-WRONG|0|NA|YES|KEEP|no planted control existed and a zero from an uncontrolled tracer answered the wrong question
chunk3-20|TRUE|GATE-FIRED-CAUGHT|FRESH|NA|0|NA|YES|KEEP|a named registry-drift test went red and the wrap prose was corrected
chunk3-24|TRUE|GATE-ABSENT|INHERITED|BORN-WRONG|0|NA|YES|KEEP|a byte-versus-character assertion on a UTF-8 fixture was never written
chunk3-28|TRUE|GATE-ABSENT|INHERITED|BORN-WRONG|0|NA|YES|KEEP|no check on install and teardown ordering for a process-wide builtins patch
chunk3-32|TRUE|GATE-ABSENT|FRESH|NA|0|NA|YES|KEEP|the build's own red report was countable and the nine-arm figure went unchecked
chunk3-36|FALSE|PROXY-MEASURE|FRESH|NA|0|NA|YES|KEEP|the extractor counted pattern matches while the question was real commands
chunk3-40|FALSE|PROXY-MEASURE|FRESH|NA|0|NA|YES|KEEP|a vocabulary hit sitting in lowercase prose was counted as a drift row
chunk3-44|TRUE|GATE-ABSENT|INHERITED|BORN-WRONG|0|NA|YES|KEEP|no ignored-tracked probe existed and the negation line never worked
chunk4-01|TRUE|CONTRACT|INHERITED|OVER-GENERALISED|0|NA|YES|KEEP|a serial runtime measurement was carried into a parallel config with no re-measurement
chunk4-05|TRUE|CONTRACT|INHERITED|BORN-WRONG|0|NA|YES|KEEP|the directive asserted a code property with no cite-the-source pass behind it
chunk4-09|TRUE|GATE-EXISTING|INHERITED|BORN-WRONG|0|NA|YES|KEEP|the byte pin existed and was simply not run before the directive was written
chunk4-13|TRUE|CONTRACT|INHERITED|BORN-WRONG|0|NA|YES|KEEP|a call-path read before asserting a crash would have reached it
chunk4-17|TRUE|GATE-ABSENT|FRESH|NA|0|NA|YES|KEEP|no check pairs a license declaration against repository visibility
chunk4-21|TRUE|GATE-ABSENT|FRESH|NA|0|NA|YES|KEEP|fresh-clone line-ending shape was never graded for the new package
chunk4-25|TRUE|GATE-ABSENT|INHERITED|BORN-WRONG|1|SIBLING-SURFACE|YES|KEEP|the hypothetical framing was live and the remedy left arena_teams uncoerced
chunk4-29|TRUE|GATE-ABSENT|INHERITED|BORN-WRONG|0|NA|YES|KEEP|no test asserted stale_for_s during an actual outage
chunk4-33|TRUE|GATE-ABSENT|INHERITED|DECAYED|0|NA|YES|KEEP|no row-age or status cross-check ran over the backlog file
chunk4-37|TRUE|GATE-FIRED-CAUGHT|FRESH|NA|0|NA|YES|KEEP|the real gate went red on the first draft and the draft was corrected
chunk4-41|FALSE|ADVERSARY|INHERITED|BORN-WRONG|0|NA|YES|KEEP|closing a rule escape hatch needs a reader with a lens
