chunk1-44|TRUE|CONTRACT-MISFIRED|INHERITED|DECAYED|0|NA|YES|KEEP|an expired scope fence was applied as written and produced the wrong outcome
chunk1-45|TRUE|CONTRACT|INHERITED|DECAYED|0|NA|YES|KEEP|filed proposal not re-grounded against what shipped the same day
chunk1-46|TRUE|GATE-ABSENT|FRESH|NA|0|NA|YES|KEEP|probe correctness is ungraded
chunk1-47|TRUE|GATE-ABSENT|INHERITED|BORN-WRONG|0|NA|YES|KEEP|the carried seed split is unsupported by the live artifact
chunk1-48|TRUE|GATE-ABSENT|INHERITED|BORN-WRONG|0|NA|YES|SPLIT-2|the row states two clauses that decayed and one that was never this class so two distinct truth conditions were separately wrong
chunk1-49|TRUE|GATE-ABSENT|INHERITED|BORN-WRONG|0|NA|YES|KEEP|the invariant was never graded at any of the five call sites
chunk1-50|TRUE|GATE-ABSENT|FRESH|NA|0|NA|YES|KEEP|a prose promise has no guard on it
chunk1-51|TRUE|GATE-ABSENT|FRESH|NA|0|NA|YES|KEEP|the scope of the claim was never graded
chunk1-52|TRUE|GATE-ABSENT|INHERITED|DECAYED|0|NA|YES|KEEP|a verbatim recital is a second source of truth with no guard
chunk1-53|FALSE|PROXY-MEASURE|FRESH|NA|0|NA|YES|KEEP|the fixture was correct but exercised the unreadable gate instead
chunk1-54|TRUE|GATE-ABSENT|INHERITED|BORN-WRONG|0|NA|YES|KEEP|floor reading declines to count a remedy refuted before it shipped
chunk1-55|TRUE|GATE-EXISTING|FRESH|NA|0|NA|YES|KEEP|census mutants and dry cycle were in scope and in time and passed vacuously
chunk1-56|TRUE|CONTRACT|INHERITED|BORN-WRONG|0|NA|YES|KEEP|a declared UNMEASURED constant was armed unmeasured
chunk1-57|TRUE|CONTRACT|INHERITED|BORN-WRONG|0|NA|YES|KEEP|same declared UNMEASURED list as chunk1-56
chunk1-58|TRUE|CONTRACT|FRESH|NA|0|NA|YES|KEEP|precondition to read the record before declaring a defect
chunk1-59|TRUE|GATE-ABSENT|INHERITED|DECAYED|0|NA|YES|KEEP|the generator walks disk rather than asking git and nothing graded it
chunk1-60|TRUE|GATE-ABSENT|INHERITED|BORN-WRONG|0|NA|YES|KEEP|unbounded growth was never graded in this tree
